BOTSWANA,BOTSWANA,FRANCISTOWN,0
WESTERN CAPE,HOUT BAY,THE VILLAGE,7800
WESTERN CAPE,HOUT BAY,TIERBOSKLOOF,7806
WESTERN CAPE,HOUT BAY,VALLEY AREA,7800
WESTERN CAPE,HOUT BAY,VALLEYVIEW ESTATE,7800
WESTERN CAPE,HOUT BAY,VICTORSKLOOF,7800
WESTERN CAPE,JACOBS BAY,JACOBS BAY,7380
WESTERN CAPE,KALBASKRAAL,KALBASKRAAL,7302
WESTERN CAPE,KHAYELITSHA,GRACELAND,8001
WESTERN CAPE,KHAYELITSHA,GRIFFITHS MXENGE,8001
WESTERN CAPE,KHAYELITSHA,HARARE,6467
WESTERN CAPE,KHAYELITSHA,IKWEZI PARK,7784
WESTERN CAPE,KHAYELITSHA,KHAYELITSHA,7784
WESTERN CAPE,KHAYELITSHA,TEMBANI,7791
WESTERN CAPE,KLEINMOND,ARABELLA,7195
WESTERN CAPE,KLEINMOND,HEUNINGKLOOF,7195
WESTERN CAPE,KLEINMOND,KLEIN BERLYN,7195
WESTERN CAPE,KLEINMOND,KLEINMOND,7195
WESTERN CAPE,KLEINMOND,PALMIET,7195
WESTERN CAPE,KLIPHEUWEL,KLIPHEUWEL,7303
WESTERN CAPE,KNYSNA,BELVIDERE,6570
WESTERN CAPE,KNYSNA,BLARICUM HEIGHTS,6570
WESTERN CAPE,KNYSNA,BRENTON ON LAKE,6570
WESTERN CAPE,KNYSNA,BRENTON ON SEA,6570
WESTERN CAPE,KNYSNA,BUFFALO BAY,6570
WESTERN CAPE,KNYSNA,CENTRAL,6570
WESTERN CAPE,KNYSNA,CONEY GLEN,6570
WESTERN CAPE,KNYSNA,COSTA SARDA,6570
WESTERN CAPE,KNYSNA,EASTFORD DOWNS,6570
WESTERN CAPE,KNYSNA,EASTFORD GLEN,6570
WESTERN CAPE,KNYSNA,EASTFORD RIDGE,6570
WESTERN CAPE,KNYSNA,EASTFORD VALE,6570
WESTERN CAPE,KNYSNA,EASTFORD,6570
WESTERN CAPE,KNYSNA,FISHER HAVEN,6570
WESTERN CAPE,KNYSNA,FRAAI FIG,6570
WESTERN CAPE,KNYSNA,FRAAISIG,6570
WESTERN CAPE,KNYSNA,GREEN PASTURES,6570
WESTERN CAPE,KNYSNA,HEUWELKRUIN,6570
WESTERN CAPE,KNYSNA,HORNLEE,6570
WESTERN CAPE,KNYSNA,HUNTERS ESTATE,6570
WESTERN CAPE,KNYSNA,HUNTERS HOME,6570
WESTERN CAPE,KNYSNA,INDUSTRIAL AREA,6570
WESTERN CAPE,KNYSNA,JOODSE KAMP,6570
WESTERN CAPE,KNYSNA,KANONKOP,6570
WESTERN CAPE,KNYSNA,KNOETSIE,6570
WESTERN CAPE,KNYSNA,KNYSNA HEIGHTS,6570
WESTERN CAPE,KNYSNA,KNYSNA,6570
WESTERN CAPE,KNYSNA,LAKE BRENTON,6530
WESTERN CAPE,KNYSNA,LEISURE BAY,6570
WESTERN CAPE,KNYSNA,LEISURE ISLE,6570
WESTERN CAPE,KNYSNA,LOWER CENTRAL,6570
WESTERN CAPE,KNYSNA,LOWER OLD PLACE,6570
WESTERN CAPE,KNYSNA,NARNIA,6570
WESTERN CAPE,KNYSNA,OLD CAPE RD,6570
WESTERN CAPE,KNYSNA,OLD PLACE,6570
WESTERN CAPE,KNYSNA,OUPLAAS,6570
WESTERN CAPE,KNYSNA,PARADISE,6570
WESTERN CAPE,KNYSNA,PEZULA PRIVATE ESTATE,6570
WESTERN CAPE,KNYSNA,PHANTOM PASS,6570
WESTERN CAPE,KNYSNA,PHANTOM VILLAGE,6570
WESTERN CAPE,KNYSNA,PILOTS VIEW,6570
WESTERN CAPE,KNYSNA,QUAYS,6571
WESTERN CAPE,KNYSNA,REXFORD,6570
WESTERN CAPE,KNYSNA,RHEENENDAL,6570
WESTERN CAPE,KNYSNA,SALT RIVER,6570
WESTERN CAPE,KNYSNA,SHEER CLIFFS,6570
WESTERN CAPE,KNYSNA,SIMOLA,6570
WESTERN CAPE,KNYSNA,SPARREBOSCH,6570
WESTERN CAPE,KNYSNA,SUNRIDGE,6570
WESTERN CAPE,KNYSNA,THE ANCHORAGE,6570
WESTERN CAPE,KNYSNA,THE HEADS,6570
WESTERN CAPE,KNYSNA,THE POINT,6570
WESTERN CAPE,KNYSNA,THESEN ISLANDS,6570
WESTERN CAPE,KNYSNA,UPPER OLD PLACE,6570
WESTERN CAPE,KNYSNA,UPPER TOWN,6570
WESTERN CAPE,KNYSNA,WELBEDACHT,6570
WESTERN CAPE,KNYSNA,WEST HILL,6570
WESTERN CAPE,KNYSNA,WESTFORD,6570
WESTERN CAPE,KOMMETJIE,KOMMETJIE,7975
WESTERN CAPE,KRAAIFONTEIN,BELMONT PARK,7570
WESTERN CAPE,KRAAIFONTEIN,BELMONT,8720
WESTERN CAPE,KRAAIFONTEIN,BERNADINO HEIGHTS,7570
WESTERN CAPE,KRAAIFONTEIN,BONNIE BRAE,7570
WESTERN CAPE,KRAAIFONTEIN,BONNY BROOK,7570
WESTERN CAPE,KRAAIFONTEIN,EIKEFONTEIN,7570
WESTERN CAPE,KRAAIFONTEIN,EIKENDAL,7570
WESTERN CAPE,KRAAIFONTEIN,HOLLAND VIEW,7570
WESTERN CAPE,KRAAIFONTEIN,JOOSTENBERGVLAKTE,7570
WESTERN CAPE,KRAAIFONTEIN,KLEINBEGIN,7560
WESTERN CAPE,KRAAIFONTEIN,KRAAIFONTEIN,7570
WESTERN CAPE,KRAAIFONTEIN,LANGEBERG GLEN,7570
WESTERN CAPE,KRAAIFONTEIN,LANGEBERG HEIGHTS,7570
WESTERN CAPE,KRAAIFONTEIN,LANGEBERG RIDGE,7570
WESTERN CAPE,KRAAIFONTEIN,PEERLESS PARK EAST,7570
WESTERN CAPE,KRAAIFONTEIN,PEERLESS PARK NORTH,7570
WESTERN CAPE,KRAAIFONTEIN,PEERLESS PARK WEST,7570
WESTERN CAPE,KRAAIFONTEIN,PEERLESS PARK,7570
WESTERN CAPE,KRAAIFONTEIN,SCOTTSDENE,7570
WESTERN CAPE,KRAAIFONTEIN,SCOTTSVILLE,7570
WESTERN CAPE,KRAAIFONTEIN,SUMMERVILLE,7570
WESTERN CAPE,KRAAIFONTEIN,TALANI,7570
WESTERN CAPE,KRAAIFONTEIN,THE VILLAGE,7570
WESTERN CAPE,KRAAIFONTEIN,UITSIG,7570
WESTERN CAPE,KRAAIFONTEIN,VLEI PARK,7570
WESTERN CAPE,KRAAIFONTEIN,WALLACE DENE,7570
WESTERN CAPE,KRAAIFONTEIN,WINDSOR PARK ESTATE,7800
WESTERN CAPE,KRAAIFONTEIN,WINDSOR PARK,7570
WESTERN CAPE,KRAAIFONTEIN,ZONNENDAL,7570
WESTERN CAPE,KRAAIFONTEIN,ZOO PARK,7570
WESTERN CAPE,KUILS RIVER,ALORA,7580
WESTERN CAPE,KUILS RIVER,AMANDAHOEK,7580
WESTERN CAPE,KUILS RIVER,AMANDELKROON,7580
WESTERN CAPE,KUILS RIVER,AMANDELRUG,7580
WESTERN CAPE,KUILS RIVER,AMANDELSIG,7580
WESTERN CAPE,KUILS RIVER,AUSTINVILLE,7581
WESTERN CAPE,KUILS RIVER,BENNO PARK,7580
WESTERN CAPE,KUILS RIVER,BOSMAN ESTATE,7580
WESTERN CAPE,KUILS RIVER,BOSMANUS,7580
WESTERN CAPE,KUILS RIVER,BOSONIA,7580
WESTERN CAPE,KUILS RIVER,BRANDWAG,7580
WESTERN CAPE,KUILS RIVER,BRANDWOOD,7580
WESTERN CAPE,KUILS RIVER,DANARANT,7580
WESTERN CAPE,KUILS RIVER,DE KUILEN,7580
WESTERN CAPE,KUILS RIVER,DENNEMERE,7581
WESTERN CAPE,KUILS RIVER,DES HAMPTON,7580
WESTERN CAPE,KUILS RIVER,DROSTDY PARK,7580
WESTERN CAPE,KUILS RIVER,DROSTDY,7580
WESTERN CAPE,KUILS RIVER,EIKENBOSCH,7580
WESTERN CAPE,KUILS RIVER,ELIM,7284
WESTERN CAPE,KUILS RIVER,FOREST HEIGHTS,7580
WESTERN CAPE,KUILS RIVER,GAYLEE,7580
WESTERN CAPE,KUILS RIVER,GERSHAM,7580
WESTERN CAPE,KUILS RIVER,HAASENDAL,7580
WESTERN CAPE,KUILS RIVER,HIGHBURY,7580
WESTERN CAPE,KUILS RIVER,JAGTERSHOF,7580
WESTERN CAPE,KUILS RIVER,KLIPDAM,7580
WESTERN CAPE,KUILS RIVER,KUILS RIVER,7580
WESTERN CAPE,KUILS RIVER,MABILLE PARK,7580
WESTERN CAPE,KUILS RIVER,MARINDA HEIGHTS,7580
WESTERN CAPE,KUILS RIVER,MARINDA PARK,7580
WESTERN CAPE,KUILS RIVER,MIKRO PARK,7580
WESTERN CAPE,KUILS RIVER,MOUTON,7580
WESTERN CAPE,KUILS RIVER,NAVIE PARK,7580
WESTERN CAPE,KUILS RIVER,NOOIENSFONTEIN,7580
WESTERN CAPE,KUILS RIVER,OAKDENE,7580
WESTERN CAPE,KUILS RIVER,PIONIER PARK,7580
WESTERN CAPE,KUILS RIVER,ROUXVILLE,7580
WESTERN CAPE,KUILS RIVER,SAREPTA,7580
WESTERN CAPE,KUILS RIVER,SILVER OAKS,7580
WESTERN CAPE,KUILS RIVER,SONEIKE,7580
WESTERN CAPE,KUILS RIVER,SONNEKUIL,7580
WESTERN CAPE,KUILS RIVER,ST DUMA,7580
WESTERN CAPE,KUILS RIVER,ST DUMAS,7580
WESTERN CAPE,KUILS RIVER,SUNBIRD PARK,7580
WESTERN CAPE,KUILS RIVER,TURTLE CREEK,7580
WESTERN CAPE,KUILS RIVER,VOELVLEI,7580
WESTERN CAPE,KUILS RIVER,VREDELUST,7580
WESTERN CAPE,KUILS RIVER,WEMBLY PARK,7580
WESTERN CAPE,KUILS RIVER,ZEVENDAL,7580
WESTERN CAPE,KUILS RIVER,ZEVENWACHT,7580
WESTERN CAPE,KUILS RIVER,ZEVENZICHT,7580
WESTERN CAPE,KUILSRIVER,DEO GRACIA,7580
WESTERN CAPE,KUILSRIVER,JAKARANDAS,7580
WESTERN CAPE,LADISMITH,LADISMITH,6655
WESTERN CAPE,LADISMITH,NISSENVILLE,6655
WESTERN CAPE,LADISMITH,PARKSIDE,6655
WESTERN CAPE,LAINGSBURG,LAINGSBURG,6900
WESTERN CAPE,LAINGSBURG,MATJIES RIVER,6634
WESTERN CAPE,LAINGSBURG,MATJIESFONTEIN,6901
WESTERN CAPE,LAMBERTS BAY,LAMBERTS BAY,8130
WESTERN CAPE,LANGEBAAN,APOLLO RIDGE,7357
WESTERN CAPE,LANGEBAAN,BLUE LAGOON,7357
WESTERN CAPE,LANGEBAAN,CALYPSO BEACH,7357
WESTERN CAPE,LANGEBAAN,CHURCH HAVEN,7357
WESTERN CAPE,LANGEBAAN,COUNTRY CLUB,7357
WESTERN CAPE,LANGEBAAN,LAGUNA SANDS,7357
WESTERN CAPE,LANGEBAAN,LAGUNA,7357
WESTERN CAPE,LANGEBAAN,LANGEBAAN COUNTRY ESTATE,7375
WESTERN CAPE,LANGEBAAN,LANGEBAAN NORTH,7375
WESTERN CAPE,LANGEBAAN,LANGEBAAN RD,7375
WESTERN CAPE,LANGEBAAN,LANGEBAAN,7375
WESTERN CAPE,LANGEBAAN,LONG ACRES,7357
WESTERN CAPE,LANGEBAAN,MIDDEDORP,7357
WESTERN CAPE,LANGEBAAN,MYBURGH PARK,7357
WESTERN CAPE,LANGEBAAN,MYKONOS,7357
WESTERN CAPE,LANGEBAAN,OLIFANTSKOP,7357
WESTERN CAPE,LANGEBAAN,PARADISE BEACH,7357
WESTERN CAPE,LANGEBAAN,PENQUIN PLACE,7357
WESTERN CAPE,LANGEBAAN,SAAILANDE,7357
WESTERN CAPE,LANGEBAAN,SKIATHOS,7357
WESTERN CAPE,LANGEBAAN,SUNSET ESTATE,7357
WESTERN CAPE,LANGEBAAN,THE COVE,7357
WESTERN CAPE,LANGEBAAN,WATERFRONT,7357
WESTERN CAPE,LUTZVILLE,LUTZVILLE,8165
WESTERN CAPE,MALMESBURY,ABBOTSDALE,7301
WESTERN CAPE,MALMESBURY,AMANDELRUG,7300
WESTERN CAPE,MALMESBURY,BERGSIG,7300
WESTERN CAPE,MALMESBURY,DALSIG,7300
WESTERN CAPE,MALMESBURY,DANCKERTVILLE,7300
WESTERN CAPE,MALMESBURY,DASSENBERG,7300
WESTERN CAPE,MALMESBURY,DE MOLEN,7300
WESTERN CAPE,MALMESBURY,DIE WINGERD,7300
WESTERN CAPE,MALMESBURY,KORINGBERG,7300
WESTERN CAPE,MALMESBURY,MALMESBURY,7300
WESTERN CAPE,MALMESBURY,PAARDEBERG,7300
WESTERN CAPE,MALMESBURY,PANORAMA,7300
WESTERN CAPE,MALMESBURY,RIEBEEK KASTEEL,7307
WESTERN CAPE,MALMESBURY,RIEBEEK WEST,7306
WESTERN CAPE,MALMESBURY,TAFELSIG,7300
WESTERN CAPE,MALMESBURY,WEST BANK,7300
WESTERN CAPE,MATROOSFONTEIN,BALVENIE ESTATE,7490
WESTERN CAPE,MATROOSFONTEIN,BISHOP LAVIS,7490
WESTERN CAPE,MATROOSFONTEIN,DURRHEIM LOCAL AREA,8001
WESTERN CAPE,MATROOSFONTEIN,DURRHEIM,7490
WESTERN CAPE,MATROOSFONTEIN,MATROOSFONTEIN,7490
WESTERN CAPE,MATROOSFONTEIN,NOOITGEDACHT,7490
WESTERN CAPE,MATROOSFONTEIN,SIDNEYVALE,7490
WESTERN CAPE,MCGREGOR,MCGREGOR,6708
WESTERN CAPE,MELKBOSSTRAND,ATLANTIC BEACH GOLF ESTATE,7441
WESTERN CAPE,MELKBOSSTRAND,ATLANTIC LINKS,7441
WESTERN CAPE,MELKBOSSTRAND,DUYNEFONTEIN,7764
WESTERN CAPE,MELKBOSSTRAND,GROTTO BAY,7441
WESTERN CAPE,MELKBOSSTRAND,JAKKALSFONTEIN,7437
WESTERN CAPE,MELKBOSSTRAND,MELKBOSSTRAND,7441
WESTERN CAPE,MELKBOSSTRAND,VAN RIEBEECKSTRAND,7441
WESTERN CAPE,MILNERTON,BOTHASIG,7441
WESTERN CAPE,MILNERTON,CENTURY CITY,7441
WESTERN CAPE,MILNERTON,EDGEMEAD,7441
WESTERN CAPE,MILNERTON,KILLARNEY GARDENS,7441
WESTERN CAPE,MILNERTON,KILLARNEY INDUSTRIA,7441
WESTERN CAPE,MILNERTON,METRO INDUSTRIAL TOWNSHIP,7441
WESTERN CAPE,MILNERTON,MILNERTON GOLF COURSE,7441
WESTERN CAPE,MILNERTON,MILNERTON RIDGE,7441
WESTERN CAPE,MILNERTON,MILNERTON,7441
WESTERN CAPE,MILNERTON,MONTAGU ESTATE,7441
WESTERN CAPE,MILNERTON,MONTAGU GARDENS,7441
WESTERN CAPE,MILNERTON,MONTAGU GIFTS ESTATE,7441
WESTERN CAPE,MILNERTON,MONTAGU,7441
WESTERN CAPE,MILNERTON,PHOENIX,7441
WESTERN CAPE,MILNERTON,RICHWOOD,7441
WESTERN CAPE,MILNERTON,ROYAL ASCOT,7441
WESTERN CAPE,MILNERTON,RUGBY,7405
WESTERN CAPE,MILNERTON,SANDDRIFT,7441
WESTERN CAPE,MILNERTON,SUMMER GREENS,7441
WESTERN CAPE,MILNERTON,SUNSET BEACH,7441
WESTERN CAPE,MILNERTON,SUNSETLINKS,7441
WESTERN CAPE,MILNERTON,TIJGERHOF,7441
WESTERN CAPE,MILNERTON,TYGERHOF ESTATE,7441
WESTERN CAPE,MILNERTON,WOODBRIDGE ISLAND,7441
WESTERN CAPE,MITCHELLS PLAIN,ALPHINE PARK,7785
WESTERN CAPE,MITCHELLS PLAIN,BLUE HORIZON,7785
WESTERN CAPE,MITCHELLS PLAIN,CARAVELLE,7785
WESTERN CAPE,MITCHELLS PLAIN,COLORADO PARK,7785
WESTERN CAPE,MITCHELLS PLAIN,COLORADO,7785
WESTERN CAPE,MITCHELLS PLAIN,GREENHILL VILLAGE,7785
WESTERN CAPE,MITCHELLS PLAIN,HYDE PARK,7785
WESTERN CAPE,MITCHELLS PLAIN,LAS VEGAS,7785
WESTERN CAPE,MITCHELLS PLAIN,LINGELETHU WEST,7785
WESTERN CAPE,MITCHELLS PLAIN,LONDON VILLAGE,7785
WESTERN CAPE,MITCHELLS PLAIN,MANDALAY,7785
WESTERN CAPE,MITCHELLS PLAIN,MERRYDALE PARK,7785
WESTERN CAPE,MITCHELLS PLAIN,MERRYDALE,7785
WESTERN CAPE,MITCHELLS PLAIN,MITCHELLS PLAIN CENTRAL,7785
WESTERN CAPE,MITCHELLS PLAIN,MITCHELLS PLAIN,7785
WESTERN CAPE,MITCHELLS PLAIN,MONTCLAIR,7785
WESTERN CAPE,MITCHELLS PLAIN,NEW TAFELSIG,7785
WESTERN CAPE,MITCHELLS PLAIN,NEW WOODLANDS,7785
WESTERN CAPE,MITCHELLS PLAIN,PHILIPPI,7785
WESTERN CAPE,MITCHELLS PLAIN,SAN REMO,7785
WESTERN CAPE,MITCHELLS PLAIN,SEACREST,7785
WESTERN CAPE,MITCHELLS PLAIN,SWARTKLIP,7785
WESTERN CAPE,MITCHELLS PLAIN,THE LEAGUES,7785
WESTERN CAPE,MITCHELLS PLAIN,WAVE CREST,7785
WESTERN CAPE,MITCHELLS PLAIN,WELTEVREDEN GLEN,7785
WESTERN CAPE,MITCHELLS PLAIN,WELTEVREDEN VALLEY,7785
WESTERN CAPE,MITCHELLS PLAIN,WESTGATE,7785
WESTERN CAPE,MITCHELLS PLAIN,WESTRIDGE,7785
WESTERN CAPE,MITCHELLS PLAIN,WILDWOODS,7785
WESTERN CAPE,MITCHELLS PLAIN,WOODBURY,7785
WESTERN CAPE,MITCHELLS PLAIN,WOODRIDGE,7785
WESTERN CAPE,MONTAGU,MONTAGU,6720
WESTERN CAPE,MOORREESBURG,DOORNKLOOF,7310
WESTERN CAPE,MOORREESBURG,MOORREESBURG,7310
WESTERN CAPE,MORNING STAR,MORNING STAR,7300
WESTERN CAPE,MOSSEL BAY,AALWYNDAL,6500
WESTERN CAPE,MOSSEL BAY,BLOMBOSCH,6500
WESTERN CAPE,MOSSEL BAY,BOLAND PARK,6500
WESTERN CAPE,MOSSEL BAY,BRANDWACHT,6507
WESTERN CAPE,MOSSEL BAY,DA GAMASKOP,6500
WESTERN CAPE,MOSSEL BAY,DA NOVA,6500
WESTERN CAPE,MOSSEL BAY,DANA BAY,6500
WESTERN CAPE,MOSSEL BAY,DE ALMEIDA,6500
WESTERN CAPE,MOSSEL BAY,DE BAKKE,6500
WESTERN CAPE,MOSSEL BAY,DIAS,6500
WESTERN CAPE,MOSSEL BAY,DIAZ BEACH,6500
WESTERN CAPE,MOSSEL BAY,DIE EILAND,6525
WESTERN CAPE,MOSSEL BAY,DWARSWEGSTRAND,6525
WESTERN CAPE,MOSSEL BAY,FRAAIUITSIG,6500
WESTERN CAPE,MOSSEL BAY,FRIEMERSHEIM,6526
WESTERN CAPE,MOSSEL BAY,GLENTANA,6500
WESTERN CAPE,MOSSEL BAY,GREAT BRAK RIVER,6503
WESTERN CAPE,MOSSEL BAY,GROOTBRAKHOOGTE,6525
WESTERN CAPE,MOSSEL BAY,HEIDE VILLA,6500
WESTERN CAPE,MOSSEL BAY,HEIDERAND,6500
WESTERN CAPE,MOSSEL BAY,HERBERTSDALE,6505
WESTERN CAPE,MOSSEL BAY,HERSHAM,6525
WESTERN CAPE,MOSSEL BAY,ISLAND VIEW,6500
WESTERN CAPE,MOSSEL BAY,JOHNSONS POST,6504
WESTERN CAPE,MOSSEL BAY,LITTLE BRAK RIVER,6500
WESTERN CAPE,MOSSEL BAY,MOQUINI,6500
WESTERN CAPE,MOSSEL BAY,MOSSDUSTRIA,6500
WESTERN CAPE,MOSSEL BAY,MOSSEL BAY CENTRAL,6500
WESTERN CAPE,MOSSEL BAY,MOSSEL BAY EXT 13,6506
WESTERN CAPE,MOSSEL BAY,MOSSEL BAY EXT 22,6506
WESTERN CAPE,MOSSEL BAY,MOSSEL BAY EXT 23,6506
WESTERN CAPE,MOSSEL BAY,MOSSEL BAY EXT 26,6506
WESTERN CAPE,MOSSEL BAY,MOSSEL BAY EXT 6,6506
WESTERN CAPE,MOSSEL BAY,MOSSEL BAY EXT 8,6506
WESTERN CAPE,MOSSEL BAY,MOSSEL BAY GOLF ESTATE,6500
WESTERN CAPE,MOSSEL BAY,MOSSEL BAY,6500
WESTERN CAPE,MOSSEL BAY,NATURE ON SEA,6525
WESTERN CAPE,MOSSEL BAY,OUTENIQUA STRAND,6500
WESTERN CAPE,MOSSEL BAY,PARADISE BEACH GOLF ESTATE,6500
WESTERN CAPE,MOSSEL BAY,PIENAARSTRAND,6525
WESTERN CAPE,MOSSEL BAY,PINNACLE POINT GOLF ESTATE,6500
WESTERN CAPE,MOSSEL BAY,REEBOK,6503
WESTERN CAPE,MOSSEL BAY,REEBOKSTRAND,6503
WESTERN CAPE,MOSSEL BAY,RIVERSIDE,6503
WESTERN CAPE,MOSSEL BAY,RUITERBOS,6507
WESTERN CAPE,MOSSEL BAY,SANTOSHAVEN,6509
WESTERN CAPE,MOSSEL BAY,SEEMEEUVLUG,6500
WESTERN CAPE,MOSSEL BAY,SOUTHERN CROSS,6525
WESTERN CAPE,MOSSEL BAY,ST BLAIZE,6500
WESTERN CAPE,MOSSEL BAY,TERGNIET,6503
WESTERN CAPE,MOSSEL BAY,TUSCANY PARK,6500
WESTERN CAPE,MOSSEL BAY,VAKANSIEPLAAS,6500
WESTERN CAPE,MOSSEL BAY,VILLAGE ON SEA,6500
WESTERN CAPE,MOSSEL BAY,VOORBAAI,6500
WESTERN CAPE,MOSSEL BAY,WESTRIDGE,6500
WESTERN CAPE,MUIZENBERG,SAN MARINA,7945
WESTERN CAPE,MUIZENBERG,VALSBAAI,7945
WESTERN CAPE,MURRAYSBURG,MURRAYSBURG,6995
WESTERN CAPE,NAPIER,NAPIER,7270
WESTERN CAPE,NOORDHOEK,CAPRI,7985
WESTERN CAPE,NOORDHOEK,FAERIE KNOWE,7985
WESTERN CAPE,NOORDHOEK,MILKWOOD PARK,7985
WESTERN CAPE,NOORDHOEK,NOORDHOEK,7985
WESTERN CAPE,NOORDHOEK,SAN MICHEL,7985
WESTERN CAPE,NOORDHOEK,SUNNYDALE,7985
WESTERN CAPE,OUDTSHOORN,BONGOLETHU,6620
WESTERN CAPE,OUDTSHOORN,BRIDGETON,6620
WESTERN CAPE,OUDTSHOORN,CENTRAL,6620
WESTERN CAPE,OUDTSHOORN,COLDRIDGE VIEW,6620
WESTERN CAPE,OUDTSHOORN,COLRIDGE,6620
WESTERN CAPE,OUDTSHOORN,DE RUST,6620
WESTERN CAPE,OUDTSHOORN,DIE BULT,6620
WESTERN CAPE,OUDTSHOORN,DORBANK,6622
WESTERN CAPE,OUDTSHOORN,DYSSELSDORP,6628
WESTERN CAPE,OUDTSHOORN,HOSPITAAL EXTENSION,6620
WESTERN CAPE,OUDTSHOORN,LANGVERWAG,6632
WESTERN CAPE,OUDTSHOORN,NORTH,6620
WESTERN CAPE,OUDTSHOORN,OUDTSHOORN,6620
WESTERN CAPE,OUDTSHOORN,RIEMPIE ESTATE,6620
WESTERN CAPE,OUDTSHOORN,SOUTH,6620
WESTERN CAPE,OUDTSHOORN,TOEKOMSRUS,6620
WESTERN CAPE,OUDTSHOORN,VLAKTEPLAAS,6631
WESTERN CAPE,OUDTSHOORN,VOLMOED,6624
WESTERN CAPE,OUDTSHOORN,WEST BANK,6620
WESTERN CAPE,PAARL,AMSTELHOF,7646
WESTERN CAPE,PAARL,BOSCHENMEER GOLF & COUNTRY EST,7646
WESTERN CAPE,PAARL,BOSCHENMEER,7646
WESTERN CAPE,PAARL,CENTRAL,7646
WESTERN CAPE,PAARL,CHARLESTON HILL,7646
WESTERN CAPE,PAARL,CHICAGO,7646
WESTERN CAPE,PAARL,COURTRAI,7646
WESTERN CAPE,PAARL,DAL JOSAFAT,7646
WESTERN CAPE,PAARL,DALVALE,7646
WESTERN CAPE,PAARL,DE OUDE RENBAAN,7646
WESTERN CAPE,PAARL,DE ZOETE INVAL,7646
WESTERN CAPE,PAARL,DENNEBURG,7646
WESTERN CAPE,PAARL,ELRICHE ESTATE,7646
WESTERN CAPE,PAARL,GREENHILLS,7646
WESTERN CAPE,PAARL,GROENHEUWEL,7646
WESTERN CAPE,PAARL,GROENVLEI,7646
WESTERN CAPE,PAARL,GROOT DRAKENSTEIN,7680
WESTERN CAPE,PAARL,GROOT PARYS,7646
WESTERN CAPE,PAARL,HERMON,6802
WESTERN CAPE,PAARL,HOOFSTRAAT,7622
WESTERN CAPE,PAARL,HUGENOT,7646
WESTERN CAPE,PAARL,KLEIN CONSTANTIA,7646
WESTERN CAPE,PAARL,KLEIN DRAKENSTEIN,7628
WESTERN CAPE,PAARL,KLEIN NEDERBURG,7646
WESTERN CAPE,PAARL,KLEIN PARYS,7646
WESTERN CAPE,PAARL,LANGVLEI,7646
WESTERN CAPE,PAARL,LANTANA,7646
WESTERN CAPE,PAARL,LEMOENKLOOF,7646
WESTERN CAPE,PAARL,MAIN STREET,7622
WESTERN CAPE,PAARL,MBEKWENI,7626
WESTERN CAPE,PAARL,MOUNTAIN VIEW,7646
WESTERN CAPE,PAARL,NEDERBURG,7646
WESTERN CAPE,PAARL,NEW ORLEANS,7646
WESTERN CAPE,PAARL,NOORDER PAARL,7646
WESTERN CAPE,PAARL,PAARL EAST,7646
WESTERN CAPE,PAARL,PAARL GOLF CLUB,7646
WESTERN CAPE,PAARL,PAARL MOUNTAIN,7646
WESTERN CAPE,PAARL,PAARL NORTH,7646
WESTERN CAPE,PAARL,PAARL SOUTH,7646
WESTERN CAPE,PAARL,PAARL WEST,7646
WESTERN CAPE,PAARL,PAARL,7646
WESTERN CAPE,PAARL,PAARLZICHT,7646
WESTERN CAPE,PAARL,PARYSKLOOF,7646
WESTERN CAPE,PAARL,PEARL VALLEY GOLF ESTATE,7646
WESTERN CAPE,PAARL,PHILADELPHIA,7646
WESTERN CAPE,PAARL,RIVERSIDE,7646
WESTERN CAPE,PAARL,ROODEBERG,7646
WESTERN CAPE,PAARL,SANTE WINELANDS ESTATE,7646
WESTERN CAPE,PAARL,SHARON PARK,7646
WESTERN CAPE,PAARL,SIMONDIUM,7670
WESTERN CAPE,PAARL,ST ELMO,7646
WESTERN CAPE,PAARL,SUIDER PAARL,7646
WESTERN CAPE,PAARL,VAL DE VIE WINELANDS LIFESTYLE,7646
WESTERN CAPE,PAARL,VAL DE VIE,7646
WESTERN CAPE,PAARL,VRYKYK,7646
WESTERN CAPE,PAARL,WEST END,7681
WESTERN CAPE,PAARL,WINDMEUL,7630
WESTERN CAPE,PAARL,WINELANDS ESTATE,7646
WESTERN CAPE,PAROW,AVONDALE ESTATE,7500
WESTERN CAPE,PAROW,AVONDALE,7500
WESTERN CAPE,PAROW,BEACONVALE ESTATE,7500
WESTERN CAPE,PAROW,BEACONVALE,7500
WESTERN CAPE,PAROW,CHURCHILL ESTATE,7500
WESTERN CAPE,PAROW,CLAMHALL,7500
WESTERN CAPE,PAROW,DE DUIN,7500
WESTERN CAPE,PAROW,DE TIJGER PARK,7500
WESTERN CAPE,PAROW,DE TIJGER,7500
WESTERN CAPE,PAROW,FAIRFIELD ESTATE,7500
WESTERN CAPE,PAROW,FLORIDA,7500
WESTERN CAPE,PAROW,GLENLILLY ESTATE,7500
WESTERN CAPE,PAROW,GLENLILLY,7500
WESTERN CAPE,PAROW,KAAPZICHT,7500
WESTERN CAPE,PAROW,KLEIN PANORAMA,7500
WESTERN CAPE,PAROW,KLEINBOSCH,7500
WESTERN CAPE,PAROW,KLIPKOP,7500
WESTERN CAPE,PAROW,LA SERENA ESTATE,7500
